algorithm,suite,environment,single_obj,hpo,rpo,optimisation_seed,evaluation_seed,final_mean_return,final_std_return,def_rew_mean_return,def_rew_std_return,config
ppo,brax,ant,True,dehb,rs,3,20,7822.1728515625,13.218575938166556,8068.107421875,17.231585360569234,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 20, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,2,16,5059.18798828125,26.724273799110662,5247.1767578125,26.67470546381992,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.851251461385935, 'ctrl_cost_weight': 0.10874026064639897, 'healthy_reward': 1.626130475263231}, 'model_kwargs': {'seed': 16, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9824670678661674, 'gae_lambda': 0.9492252368062122, 'learning_rate': 0.0007883056351461233, 'entropy_cost': 0.016405654912444955, 'vf_cost': 0.4728113474788139, 'clipping_epsilon': 0.3795356156875699, 'num_envs': 4096, 'batch_size': 2048, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,19,7945.23486328125,6.891461298079301,8298.884765625,10.967104925619475,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 19, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,2,16,5059.18798828125,26.724273799110662,5247.1767578125,26.67470546381992,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.851251461385935, 'ctrl_cost_weight': 0.10874026064639897, 'healthy_reward': 1.626130475263231}, 'model_kwargs': {'seed': 16, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9824670678661674, 'gae_lambda': 0.9492252368062122, 'learning_rate': 0.0007883056351461233, 'entropy_cost': 0.016405654912444955, 'vf_cost': 0.4728113474788139, 'clipping_epsilon': 0.3795356156875699, 'num_envs': 4096, 'batch_size': 2048, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,17,7884.43310546875,14.640654897571542,8202.90234375,17.086378951714405,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 17, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,18,7877.1015625,11.816609549386126,7981.8759765625,22.609929526621652,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 18, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,14,7925.02978515625,9.727252972050517,8208.0390625,16.11899425249065,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 14, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,11,7637.7255859375,17.25503325584568,8311.19921875,9.253171284557215,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 11, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,15,7461.8251953125,20.24162308437386,8153.14501953125,13.712800808209971,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 15, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,13,7704.72216796875,17.21740186856541,8445.3271484375,5.842319740425982,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 13, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,12,7774.5517578125,14.095597289383518,7765.392578125,25.553987279800378,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 12, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,3,16,7843.74365234375,16.117155411044592,8120.625,20.312725481990302,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.1830815220203628, 'ctrl_cost_weight': 0.5358279369555481, 'healthy_reward': 5.930430188212149}, 'model_kwargs': {'seed': 16, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9619099347883561, 'gae_lambda': 0.9139026778848005, 'learning_rate': 0.00031756778943657464, 'entropy_cost': 0.022871982157441097, 'vf_cost': 0.33668089306501864, 'clipping_epsilon': 0.23983551243363338, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,20,8098.962890625,7.298056584694848,8318.24609375,11.839417806112412,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 20, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,19,8154.04296875,14.1518837712312,8564.470703125,13.098717414263003,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 19, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,16,7797.521484375,13.89919980332292,7673.80908203125,25.58746487090417,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 16, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,12,8096.0634765625,14.416087812255402,8218.544921875,19.619824757984695,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 12, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,17,8099.5849609375,8.758355462851046,8326.66796875,13.577296238976144,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 17, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,13,8152.36572265625,15.705966592687073,8423.193359375,14.83192131333801,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 13, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,14,5582.6513671875,19.0393846204979,6011.8779296875,21.98301523205282,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 14, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,11,7974.8916015625,16.441735346373363,8418.787109375,11.687381783534269,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 11, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,ant,True,dehb,rs,1,18,8159.9345703125,0.7015690772266073,8344.6572265625,10.970929366411353,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000001, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 4.644552384554879, 'ctrl_cost_weight': 0.45781894563597847, 'healthy_reward': 1.6323138912295498}, 'model_kwargs': {'seed': 18, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 5, 'num_minibatches': 32, 'num_updates_per_batch': 4, 'discounting': 0.9742634380117756, 'gae_lambda': 0.9186062403709101, 'learning_rate': 0.0009182896393930572, 'entropy_cost': 0.03278596646946479, 'vf_cost': 0.3958169574811965, 'clipping_epsilon': 0.36873746991017864, 'num_envs': 4096, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
